activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,2662003,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncccc1C(=O)OCC(=O)Nc1cc(Cl)ccc1Cl,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '12.09', 'le': '0.26', 'lle': '1.34', 'sei': '4.36'}",CHEMBL541696,,CHEMBL541696,4.11,0,http://www.openphacts.org/units/Nanomolar,818474,=,1,1,=,,IC50,nM,,77000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,77.0
,2662004,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(NC(=O)COC(=O)c1cccnc1N)c1ccc(Br)cc1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '10.39', 'le': '0.23', 'lle': '1.23', 'sei': '4.32'}",CHEMBL562106,,CHEMBL562106,4.08,0,http://www.openphacts.org/units/Nanomolar,818476,=,1,1,=,,IC50,nM,,84000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,84.0
,2662005,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncccc1C(=O)OCC(=O)NC1CCCCCC1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '13.94', 'le': '0.26', 'lle': '2.40', 'sei': '4.31'}",CHEMBL550694,,CHEMBL550694,4.06,0,http://www.openphacts.org/units/Nanomolar,818475,=,1,1,=,,IC50,nM,,87000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,87.0
,2662034,[],CHEMBL1062128,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition in presence of 0.01% Triton X-100,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1ccsc1NC(=O)COC(=O)c1cc(Br)ccc1N,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '10.16', 'le': '0.24', 'lle': '2.06', 'sei': '3.25'}",CHEMBL554709,,CHEMBL554709,4.05,0,http://www.openphacts.org/units/Nanomolar,817647,=,1,1,=,,IC50,nM,,90000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,90.0
,2662036,[],CHEMBL1062128,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition in presence of 0.01% Triton X-100,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncccc1C(=O)OCC(=O)Nc1ccccc1OC(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1151964,J. Med. Chem.,2009,,CHEMBL549615,,CHEMBL549615,,0,http://www.openphacts.org/units/Nanomolar,817648,=,1,1,=,,IC50,nM,,126000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,126.0
,2662038,[],CHEMBL1062128,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition in presence of 0.01% Triton X-100,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncccc1C(=O)OCC(=O)Nc1ccc2c(c1)OCCO2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1151964,J. Med. Chem.,2009,,CHEMBL563022,,CHEMBL563022,,0,http://www.openphacts.org/units/Nanomolar,817649,=,1,1,=,,IC50,nM,,182000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,182.0
,2662039,[],CHEMBL1062128,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition in presence of 0.01% Triton X-100,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(C(=O)OCC(=O)Nc2cc(Cl)ccc2Cl)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1151964,J. Med. Chem.,2009,,CHEMBL570547,,CHEMBL570547,,0,http://www.openphacts.org/units/Nanomolar,818540,>,1,1,>,,IC50,nM,,200000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,200.0
,2662040,[],CHEMBL1062128,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition in presence of 0.01% Triton X-100,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(COC(=O)c1ccccn1)Nc1cc(Cl)ccc1Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1151964,J. Med. Chem.,2009,,CHEMBL563474,,CHEMBL563474,,0,http://www.openphacts.org/units/Nanomolar,818477,>,1,1,>,,IC50,nM,,200000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,200.0
,2662041,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2cc(NC(=O)c3nnc(-c4ccccc4N)o3)n[nH]2)cc1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '17.80', 'le': '0.33', 'lle': '3.73', 'sei': '5.08'}",CHEMBL556465,,CHEMBL556465,6.70,0,http://www.openphacts.org/units/Nanomolar,817581,=,1,1,=,,IC50,nM,,200.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.2
,2662042,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2cc(NC(=O)c3nnc(-c4ccccc4N)o3)n[nH]2)cc1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '17.48', 'le': '0.32', 'lle': '3.03', 'sei': '5.13'}",CHEMBL564546,,CHEMBL564546,6.30,0,http://www.openphacts.org/units/Nanomolar,817509,=,1,1,=,,IC50,nM,,500.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.5
,2662043,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '13.88', 'le': '0.28', 'lle': '1.17', 'sei': '5.16'}",CHEMBL562581,,CHEMBL562581,5.52,0,http://www.openphacts.org/units/Nanomolar,817650,=,1,1,=,,IC50,nM,,3000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,3.0
,2662044,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NCc2csc(-c3cccs3)n2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '14.86', 'le': '0.30', 'lle': '2.27', 'sei': '5.33'}",CHEMBL549616,,CHEMBL549616,5.70,0,http://www.openphacts.org/units/Nanomolar,817651,=,1,1,=,,IC50,nM,,2000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,2.0
,2662045,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)Nc2nnc(-c3ccc(Cl)cc3)s2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '13.53', 'le': '0.27', 'lle': '1.66', 'sei': '4.51'}",CHEMBL563023,,CHEMBL563023,5.40,0,http://www.openphacts.org/units/Nanomolar,817707,=,1,1,=,,IC50,nM,,4000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,4.0
,2662046,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NCc2cccc3nsnc23)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '14.82', 'le': '0.29', 'lle': '2.97', 'sei': '4.36'}",CHEMBL550771,,CHEMBL550771,5.22,0,http://www.openphacts.org/units/Nanomolar,817708,=,1,1,=,,IC50,nM,,6000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,6.0
,2662047,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NCc2ccc3c(c2)OCO3)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '15.43', 'le': '0.29', 'lle': '3.24', 'sei': '4.64'}",CHEMBL550025,,CHEMBL550025,5.22,0,http://www.openphacts.org/units/Nanomolar,817709,=,1,1,=,,IC50,nM,,6000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,6.0
,2662048,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nn(-c2ccccc2)nc1CNC(=O)c1nnc(-c2ccccc2N)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '13.73', 'le': '0.25', 'lle': '3.01', 'sei': '4.13'}",CHEMBL560962,,CHEMBL560962,5.16,0,http://www.openphacts.org/units/Nanomolar,817710,=,1,1,=,,IC50,nM,,7000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,7.0
,2662049,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NCc2nc3ccccc3[nH]2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '14.27', 'le': '0.26', 'lle': '2.64', 'sei': '3.89'}",CHEMBL557189,,CHEMBL557189,4.77,0,http://www.openphacts.org/units/Nanomolar,817711,=,1,1,=,,IC50,nM,,17000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,17.0
,2662050,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NC2Cc3ccccc3C2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '15.48', 'le': '0.28', 'lle': '2.74', 'sei': '5.27'}",CHEMBL572120,,CHEMBL572120,4.96,0,http://www.openphacts.org/units/Nanomolar,817769,=,1,1,=,,IC50,nM,,11000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,11.0
,2662051,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NCc2ccc(C(F)(F)F)c(F)c2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '13.15', 'le': '0.25', 'lle': '1.59', 'sei': '5.32'}",CHEMBL549676,,CHEMBL549676,5.00,0,http://www.openphacts.org/units/Nanomolar,817770,=,1,1,=,,IC50,nM,,10000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,10.0
,2662052,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NCc2ccc(Cn3cccn3)cc2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '13.61', 'le': '0.25', 'lle': '2.61', 'sei': '4.56'}",CHEMBL550773,,CHEMBL550773,5.10,0,http://www.openphacts.org/units/Nanomolar,817771,=,1,1,=,,IC50,nM,,8000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,8.0
,2662053,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NCc2ccnc(N3CCSCC3)c2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '11.70', 'le': '0.23', 'lle': '2.44', 'sei': '4.21'}",CHEMBL560840,,CHEMBL560840,4.64,0,http://www.openphacts.org/units/Nanomolar,817772,=,1,1,=,,IC50,nM,,23000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,23.0
,2662054,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NCc2ccc(Oc3ccccc3)cc2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '13.51', 'le': '0.25', 'lle': '1.18', 'sei': '5.06'}",CHEMBL563328,,CHEMBL563328,5.22,0,http://www.openphacts.org/units/Nanomolar,817773,=,1,1,=,,IC50,nM,,6000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,6.0
,2662055,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)Nc2ccc3[nH]ncc3c2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '13.70', 'le': '0.25', 'lle': '1.94', 'sei': '3.57'}",CHEMBL554300,,CHEMBL554300,4.39,0,http://www.openphacts.org/units/Nanomolar,817889,=,1,1,=,,IC50,nM,,41000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,41.0
,2662056,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(CNC(=O)c2nnc(-c3ccccc3N)o2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '16.27', 'le': '0.30', 'lle': '2.70', 'sei': '4.53'}",CHEMBL561361,,CHEMBL561361,4.85,0,http://www.openphacts.org/units/Nanomolar,817890,=,1,1,=,,IC50,nM,,14000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,14.0
,2662057,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NC2CCc3ccccc32)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '14.89', 'le': '0.27', 'lle': '2.03', 'sei': '5.07'}",CHEMBL561239,,CHEMBL561239,4.77,0,http://www.openphacts.org/units/Nanomolar,817891,=,1,1,=,,IC50,nM,,17000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,17.0
,2662058,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,CC(NC(=O)c1nnc(-c2ccccc2N)o1)C12CC3CC(CC(C3)C1)C2,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '12.95', 'le': '0.24', 'lle': '1.09', 'sei': '5.05'}",CHEMBL550960,,CHEMBL550960,4.75,0,http://www.openphacts.org/units/Nanomolar,817892,=,1,1,=,,IC50,nM,,18000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,18.0
,2662059,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)c1ccc(NC(=O)c2nnc(-c3ccccc3N)o2)cc1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '12.65', 'le': '0.23', 'lle': '1.02', 'sei': '4.57'}",CHEMBL562224,,CHEMBL562224,4.44,0,http://www.openphacts.org/units/Nanomolar,817893,=,1,1,=,,IC50,nM,,36000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,36.0
,2662060,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NCc2ccccc2OC2CCOCC2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '11.10', 'le': '0.21', 'lle': '1.57', 'sei': '3.89'}",CHEMBL554736,,CHEMBL554736,4.38,0,http://www.openphacts.org/units/Nanomolar,818008,=,1,1,=,,IC50,nM,,42000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,42.0
,2662061,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NCc2ccccc2N2CCOCC2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '11.65', 'le': '0.22', 'lle': '2.33', 'sei': '4.15'}",CHEMBL550965,,CHEMBL550965,4.42,0,http://www.openphacts.org/units/Nanomolar,818009,=,1,1,=,,IC50,nM,,38000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,38.0
,2662062,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)N[C@@H]2c3ccccc3C[C@@H]2O)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '13.36', 'le': '0.25', 'lle': '2.78', 'sei': '3.93'}",CHEMBL550633,,CHEMBL550633,4.50,0,http://www.openphacts.org/units/Nanomolar,818010,=,1,1,=,,IC50,nM,,32000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,32.0
,2662063,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NCc2cccc(N3CCOCC3)c2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '11.81', 'le': '0.22', 'lle': '2.39', 'sei': '4.21'}",CHEMBL560503,,CHEMBL560503,4.48,0,http://www.openphacts.org/units/Nanomolar,818011,=,1,1,=,,IC50,nM,,33000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,33.0
,2662064,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,CC1C2CCC(C)(C2)C1NC(=O)c1nnc(-c2ccccc2N)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '13.61', 'le': '0.25', 'lle': '1.57', 'sei': '4.73'}",CHEMBL550634,,CHEMBL550634,4.44,0,http://www.openphacts.org/units/Nanomolar,818012,=,1,1,=,,IC50,nM,,36000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,36.0
,2662065,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NCc2ccnc(N3CCOCC3)c2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '10.73', 'le': '0.20', 'lle': '2.60', 'sei': '3.42'}",CHEMBL565191,,CHEMBL565191,4.08,0,http://www.openphacts.org/units/Nanomolar,818079,=,1,1,=,,IC50,nM,,83000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,83.0
,2662066,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NCc2c(N)cccc2F)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '13.09', 'le': '0.24', 'lle': '2.31', 'sei': '3.57'}",CHEMBL550836,,CHEMBL550836,4.28,0,http://www.openphacts.org/units/Nanomolar,818080,=,1,1,=,,IC50,nM,,52000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,52.0
,2662067,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '11.52', 'le': '0.21', 'lle': '1.80', 'sei': '3.95'}",CHEMBL563197,,CHEMBL563197,4.21,0,http://www.openphacts.org/units/Nanomolar,818081,=,1,1,=,,IC50,nM,,62000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,62.0
,2662068,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1nccc1NC(=O)c1nnc(-c2ccccc2N)o1,,,CHEMBL1151964,J. Med. Chem.,2009,,CHEMBL563815,,CHEMBL563815,,0,http://www.openphacts.org/units/Nanomolar,818082,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,100.0
,2662069,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)N[C@H]2CCCCNC2=O)o1,,,CHEMBL1151964,J. Med. Chem.,2009,,CHEMBL561769,,CHEMBL561769,,0,http://www.openphacts.org/units/Nanomolar,818083,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,100.0
,2662070,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NCCN2CCNC2=O)o1,,,CHEMBL1151964,J. Med. Chem.,2009,,CHEMBL563851,,CHEMBL563851,,0,http://www.openphacts.org/units/Nanomolar,818135,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,100.0
,2662071,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NCc2cccc(-n3cccn3)c2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '13.23', 'le': '0.24', 'lle': '2.34', 'sei': '4.26'}",CHEMBL550287,,CHEMBL550287,4.77,0,http://www.openphacts.org/units/Nanomolar,818136,=,1,1,=,,IC50,nM,,17000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,17.0
,2662072,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(CNC(=O)c2nnc(-c3ccccc3N)o2)cc(OC)c1OC,,,CHEMBL1151964,J. Med. Chem.,2009,,CHEMBL564049,,CHEMBL564049,,0,http://www.openphacts.org/units/Nanomolar,818137,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,100.0
,2662073,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NC2CCNCC2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,,CHEMBL561845,,CHEMBL561845,,0,http://www.openphacts.org/units/Nanomolar,818138,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,100.0
,2662074,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)NCCCn2ccnc2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,,CHEMBL562782,,CHEMBL562782,,0,http://www.openphacts.org/units/Nanomolar,818139,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,100.0
,2662075,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)Nc2cc(-c3ccccc3)[nH]n2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '17.60', 'le': '0.32', 'lle': '3.14', 'sei': '4.97'}",CHEMBL550751,,CHEMBL550751,6.10,0,http://www.openphacts.org/units/Nanomolar,817582,=,1,1,=,,IC50,nM,,800.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,0.8
,2662076,[],CHEMBL1061354,Inhibition of Trypanosoma cruzi cruzain preincubated for 5 mins before substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccccc1-c1nnc(C(=O)Nc2cc(-c3cccs3)[nH]n2)o1,,,CHEMBL1151964,J. Med. Chem.,2009,"{'bei': '17.03', 'le': '0.33', 'lle': '2.98', 'sei': '4.89'}",CHEMBL560043,,CHEMBL560043,6.00,0,http://www.openphacts.org/units/Nanomolar,817583,=,1,1,=,,IC50,nM,,1000.0,CHEMBL3563,Trypanosoma cruzi,Cruzipain,5693,,,IC50,uM,UO_0000065,,1.0
